             VARIABLE : Salinity (psu)
             DATA SET : GODAS-MOM OUTPUT
             FILENAME : ts_5day.nc
             FILEPATH : /home/las/datasets/ocean_analysis/NRIG/
             BAD FLAG : -1.E+10       
             SUBSET   : 180 by 188 points (LONGITUDE-LATITUDE)
             DEPTH (m): 5
             TIME     : 06-AUG-2016 12:00 JULIAN
  	30.3E	30.8E	31.3E	31.8E	32.3E	32.8E	33.3E	33.8E	34.3E	34.8E	35.3E	35.8E	36.3E	36.8E	37.3E	37.8E	38.3E	38.8E	39.3E	39.8E	40.3E	40.8E	41.3E	41.8E	42.3E	42.8E	43.3E	43.8E	44.3E	44.8E	45.3E	45.8E	46.3E	46.8E	47.3E	47.8E	48.3E	48.8E	49.3E	49.8E	50.3E	50.8E	51.3E	51.8E	52.3E	52.8E	53.3E	53.8E	54.3E	54.8E	55.3E	55.8E	56.3E	56.8E	57.3E	57.8E	58.3E	58.8E	59.3E	59.8E	60.3E	60.8E	61.3E	61.8E	62.3E	62.8E	63.3E	63.8E	64.3E	64.8E	65.3E	65.8E	66.3E	66.8E	67.3E	67.8E	68.3E	68.8E	69.3E	69.8E	70.3E	70.8E	71.3E	71.8E	72.3E	72.8E	73.3E	73.8E	74.3E	74.8E	75.3E	75.8E	76.3E	76.8E	77.3E	77.8E	78.3E	78.8E	79.3E	79.8E	80.3E	80.8E	81.3E	81.8E	82.3E	82.8E	83.3E	83.8E	84.3E	84.8E	85.3E	85.8E	86.3E	86.8E	87.3E	87.8E	88.3E	88.8E	89.3E	89.8E	90.3E	90.8E	91.3E	91.8E	92.3E	92.8E	93.3E	93.8E	94.3E	94.8E	95.3E	95.8E	96.3E	96.8E	97.3E	97.8E	98.3E	98.8E	99.3E	99.8E	100.3E	100.8E	101.3E	101.8E	102.3E	102.8E	103.3E	103.8E	104.3E	104.8E	105.3E	105.8E	106.3E	106.8E	107.3E	107.8E	108.3E	108.8E	109.3E	109.8E	110.3E	110.8E	111.3E	111.8E	112.3E	112.8E	113.3E	113.8E	114.3E	114.8E	115.3E	115.8E	116.3E	116.8E	117.3E	117.8E	118.3E	118.8E	119.3E	119.8E
3.6N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.1196	35.1201	35.13203	35.18259	35.22476	35.26601	35.3206	35.30148	35.26697	35.27144	35.3137	35.36242	35.39817	35.39231	35.36943	35.35057	35.34767	35.36138	35.41442	35.51897	35.5854	35.6403	35.66703	35.65716	35.63837	35.61637	35.58775	35.52778	35.41861	35.29723	35.20393	35.14734	35.10216	35.06235	35.03476	35.02491	35.0289	35.05666	35.10355	35.15435	35.2197	35.28734	35.35322	35.42159	35.48737	35.53388	35.56087	35.56261	35.54329	35.51839	35.49782	35.47251	35.45019	35.44361	35.45539	35.4449	35.41308	35.3792	35.35353	35.33665	35.31971	35.3057	35.29133	35.26279	35.21593	35.14563	35.06513	34.99002	34.9548	34.95152	34.89168	34.71783	34.47177	34.24799	34.10865	34.03848	34.01299	34.01004	34.00676	34.00337	34.00124	33.97691	33.91098	33.83969	33.77586	33.7332	33.72434	33.73135	33.72748	33.71893	33.74379	33.78182	33.79186	33.78123	33.77676	33.80498	33.78723	33.73009	33.67279	33.64754	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.00867	34.03159	34.04805	34.10361	34.13879	34.13466	34.16666	34.34641	34.39245	34.37826	34.3408	34.29565	34.2522	34.13778	34.04149	34.00596	33.99315	33.94701	33.84323	33.77812	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.3989	34.39109	34.35699	34.36404
3.9N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.12395	35.12767	35.16808	35.21447	35.25947	35.31725	35.30885	35.26968	35.25493	35.26856	35.28937	35.30568	35.32076	35.33702	35.34355	35.35265	35.37309	35.4094	35.50233	35.57571	35.62678	35.66507	35.69296	35.70201	35.72242	35.75339	35.75731	35.69814	35.55931	35.40124	35.27795	35.20312	35.16322	35.14764	35.14815	35.1587	35.18079	35.2171	35.26186	35.32093	35.38638	35.45462	35.52272	35.58238	35.61679	35.6288	35.61725	35.58921	35.55835	35.53782	35.51578	35.49228	35.48423	35.48737	35.46784	35.43419	35.39964	35.37186	35.35089	35.33336	35.32006	35.2955	35.24493	35.17202	35.07588	34.97366	34.88107	34.83755	34.85873	34.85221	34.7226	34.48959	34.25969	34.11589	34.04053	34.00424	33.99511	33.98672	33.98256	33.98809	33.98878	33.96086	33.90447	33.82835	33.76502	33.74311	33.74739	33.71264	33.66473	33.6663	33.71217	33.73207	33.72576	33.71952	33.76993	33.7688	33.72751	33.67028	33.64558	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.00784	34.02761	34.0378	34.09182	34.13279	34.12958	34.17513	34.35888	34.38654	34.37274	34.36061	34.3264	34.26554	34.14512	34.04984	34.02612	34.04927	34.03534	33.90298	33.78325	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.40679	34.4156	34.37317	34.35923
4.1N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.12898	35.12821	35.15441	35.20084	35.24965	35.30985	35.31629	35.2782	35.24826	35.24062	35.24059	35.24005	35.24616	35.27594	35.30923	35.3395	35.37427	35.4076	35.49719	35.58069	35.64987	35.64803	35.68741	35.7196	35.7569	35.81127	35.8529	35.87085	35.83308	35.70885	35.54169	35.4017	35.31894	35.29012	35.3014	35.33091	35.36616	35.39557	35.42385	35.46788	35.52363	35.58257	35.63942	35.6831	35.70053	35.69677	35.66979	35.62862	35.59173	35.56924	35.549	35.5287	35.52045	35.51299	35.48416	35.44836	35.41214	35.38196	35.3594	35.34261	35.32757	35.28641	35.20725	35.1091	34.9915	34.88375	34.79268	34.73869	34.76223	34.80035	34.73106	34.51669	34.27344	34.11982	34.03822	33.99449	33.97923	33.96694	33.95816	33.96003	33.97218	33.98085	33.963	33.89599	33.82326	33.79591	33.78539	33.67714	33.58591	33.57755	33.62641	33.6548	33.65643	33.65712	33.72187	33.74309	33.71155	33.65675	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.00693	34.02338	34.02946	34.08023	34.12406	34.12229	34.19011	34.36644	34.37151	34.35213	34.3525	34.33122	34.26447	34.14934	34.06198	34.05428	34.11144	34.13424	34.01726	33.81821	33.76635	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.41333	34.43994	34.39865	34.35933
4.4N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.12984	35.12894	35.14633	35.19085	35.24043	35.30037	35.32071	35.29002	35.25347	35.23758	35.23778	35.24179	35.24503	35.24477	35.26654	35.30825	35.35843	35.40395	35.49782	35.59086	35.6767	35.64406	35.6693	35.71592	35.76262	35.81653	35.85732	35.89835	35.93925	35.92495	35.8369	35.69841	35.58311	35.52163	35.53022	35.56323	35.59544	35.61436	35.62484	35.64577	35.67868	35.71576	35.75183	35.77306	35.77382	35.75597	35.7161	35.66201	35.62068	35.59739	35.57864	35.56128	35.55087	35.53104	35.49552	35.45985	35.4231	35.39094	35.36731	35.34943	35.32819	35.26155	35.16025	35.04069	34.90465	34.79713	34.72451	34.67871	34.68854	34.75302	34.73903	34.55447	34.29465	34.12397	34.03604	33.98823	33.97092	33.95888	33.9495	33.94674	33.94954	33.9707	33.99153	33.95972	33.89871	33.86812	33.78484	33.57688	33.48608	33.48532	33.53312	33.56728	33.5764	33.60363	33.69199	33.72249	33.68476	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.00763	34.01963	34.02428	34.07404	34.11453	34.11463	34.21417	34.36963	34.35154	34.32222	34.32113	34.31706	34.26044	34.16445	34.09132	34.08991	34.1507	34.20976	34.17424	33.92391	33.78573	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.41106	34.46035	34.42238	34.37169
4.6N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.13098	35.13902	35.1786	35.22953	35.2892	35.3205	35.30254	35.26537	35.24285	35.24139	35.24681	35.25192	35.24975	35.23758	35.26871	35.33367	35.39496	35.50336	35.60322	35.69577	35.66687	35.65813	35.70545	35.75998	35.81241	35.85338	35.90316	35.9645	36.00798	36.00132	35.94168	35.85456	35.78957	35.76987	35.78514	35.80265	35.81203	35.81029	35.80654	35.81236	35.8252	35.84007	35.84273	35.8315	35.80644	35.75657	35.69418	35.65032	35.62596	35.60669	35.59249	35.57478	35.54198	35.50438	35.47308	35.43752	35.40271	35.3758	35.35208	35.31558	35.22593	35.11143	34.96986	34.80993	34.69735	34.65043	34.63874	34.64979	34.71814	34.74918	34.60296	34.32666	34.13404	34.03704	33.98699	33.97141	33.96334	33.95637	33.94927	33.94386	33.95644	33.99628	33.99933	33.96368	33.89494	33.69191	33.46431	33.42364	33.42747	33.45997	33.49084	33.50914	33.56966	33.66936	33.7013	33.66929	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.00916	34.01718	34.02361	34.0771	34.10648	34.11029	34.24466	34.37	34.33365	34.29618	34.29122	34.29495	34.26825	34.20532	34.14666	34.1369	34.17459	34.25074	34.28782	34.10902	33.86332	33.84296	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.46961	34.4325	34.38375
4.9N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.12983	35.13183	35.16728	35.22028	35.27798	35.31533	35.31218	35.2812	35.25065	35.24433	35.24934	35.25646	35.25575	35.24059	35.24571	35.31252	35.38699	35.51219	35.61269	35.70506	35.72127	35.66136	35.69383	35.75129	35.80449	35.84896	35.90593	35.97798	36.03394	36.06923	36.06216	36.0228	35.9701	35.93244	35.92891	35.93667	35.93841	35.92682	35.90717	35.89704	35.89839	35.90029	35.89185	35.87674	35.84935	35.79473	35.72958	35.68502	35.65845	35.63376	35.61665	35.58834	35.54756	35.51478	35.48959	35.45576	35.41689	35.38334	35.34816	35.28688	35.18539	35.06339	34.89117	34.70017	34.57684	34.55177	34.5812	34.62397	34.69273	34.75962	34.65231	34.36891	34.15325	34.04288	33.99056	33.97798	33.97556	33.9726	33.96415	33.95065	33.9493	33.98523	34.0137	33.98832	33.84488	33.5604	33.41955	33.41098	33.40589	33.41541	33.43983	33.47377	33.55828	33.63945	33.65808	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.68106	33.62338	33.5856	33.55262	33.53831	33.54931	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.01045	34.0148	34.03287	34.08765	34.10027	34.10895	34.28057	34.37192	34.32318	34.28437	34.27208	34.26891	34.27199	34.25265	34.21294	34.18933	34.20087	34.26872	34.34302	34.28266	34.02375	33.88654	33.88834	33.86992	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.47147	34.43118	34.38596
5.1N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.13452	35.15855	35.21247	35.26748	35.30598	35.31477	35.29746	35.26234	35.24857	35.25285	35.261	35.25996	35.24412	35.23431	35.29739	35.38296	35.52374	35.6162	35.70503	35.75547	35.6645	35.68254	35.73946	35.79459	35.84324	35.9049	35.981	36.04522	36.09584	36.11765	36.10646	36.07083	36.03124	36.01295	36.01102	36.00314	35.98069	35.95589	35.94311	35.94334	35.94101	35.9291	35.91236	35.88432	35.83189	35.7705	35.72534	35.69383	35.66049	35.63421	35.594	35.55249	35.52968	35.50705	35.47106	35.42722	35.38546	35.33132	35.24865	35.14666	35.01128	34.7934	34.57569	34.45596	34.45384	34.50333	34.58394	34.67144	34.76358	34.70263	34.4153	34.18011	34.05523	33.99771	33.98659	33.99047	33.9927	33.98751	33.96677	33.95113	33.96862	34.00472	33.97118	33.75843	33.49918	33.4239	33.41613	33.39997	33.39479	33.4087	33.45531	33.55159	33.58593	33.55851	-1.E+10	33.58933	33.59161	33.66677	33.67284	33.61801	33.58415	33.55645	33.54897	33.56241	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.01363	34.01158	34.01264	34.05486	34.10009	34.09694	34.11438	34.32058	34.37634	34.32154	34.28529	34.26858	34.24899	34.24784	34.26152	34.24868	34.22497	34.22434	34.28242	34.35949	34.36378	34.23069	34.02747	33.94152	33.88676	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.41998	34.38253
5.4N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.14106	35.15462	35.20424	35.25811	35.29531	35.31056	35.30448	35.27638	35.2555	35.25823	35.26598	35.26358	35.24596	35.2325	35.2785	35.37976	35.53465	35.61192	35.68576	35.76614	35.68085	35.68367	35.73082	35.78634	35.83882	35.90231	35.97973	36.04985	36.11082	36.15093	36.14978	36.12808	36.09101	36.06675	36.05131	36.03168	36.00508	35.98334	35.97636	35.97615	35.97128	35.95676	35.93729	35.90829	35.86184	35.80693	35.76212	35.72323	35.68193	35.64303	35.59613	35.56363	35.54847	35.5187	35.47483	35.42723	35.3772	35.30467	35.21191	35.10897	34.9437	34.67097	34.45233	34.3685	34.37938	34.43689	34.5395	34.65184	34.76649	34.75793	34.47444	34.21141	34.07391	34.00685	33.99459	34.0036	34.01347	34.01503	33.99419	33.96075	33.9549	33.97995	33.93338	33.70801	33.50211	33.44041	33.41679	33.39617	33.38426	33.39072	33.44331	33.53377	33.52361	33.43428	33.43282	33.50334	33.51714	33.64471	33.66797	33.62239	33.58424	33.56249	33.56366	33.57868	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.0102	34.00955	34.01216	34.08018	34.11206	34.10173	34.14449	34.35109	34.38131	34.32781	34.29499	34.27824	34.24501	34.22184	34.23858	34.2485	34.23659	34.23915	34.2955	34.35899	34.37192	34.34954	34.22101	34.08986	33.95702	33.88635	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.44005	34.41177	34.37572
5.6N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.14693	35.15194	35.19477	35.24862	35.28441	35.30265	35.30154	35.28432	35.26471	35.26603	35.27132	35.26612	35.24611	35.23405	35.25595	35.37235	35.54004	35.60079	35.65307	35.76601	35.75597	35.71181	35.73782	35.78633	35.8388	35.90159	35.97847	36.05251	36.12271	36.17238	36.1752	36.15873	36.12447	36.09564	36.07011	36.04539	36.02173	36.00736	36.00483	36.0012	35.98999	35.9709	35.94652	35.91497	35.8731	35.82354	35.7768	35.73195	35.68767	35.64286	35.60146	35.58298	35.56443	35.51611	35.45586	35.40721	35.35386	35.2684	35.17258	35.06401	34.85076	34.53873	34.35158	34.33379	34.35503	34.39623	34.50467	34.64104	34.77161	34.81259	34.56417	34.25319	34.10283	34.01987	34.00092	34.01235	34.03069	34.04073	34.02929	33.9821	33.94813	33.95473	33.91179	33.71684	33.54658	33.46217	33.4169	33.39166	33.37577	33.381	33.43731	33.52486	33.50466	33.37551	33.32967	33.37284	33.42407	33.59611	33.65285	33.6042	33.54307	33.53869	33.57128	33.59592	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.04778	34.00776	34.00838	34.01978	34.09766	34.13009	34.13154	34.19828	34.35824	34.38384	34.33883	34.30807	34.2939	34.2524	34.20564	34.21046	34.23316	34.23612	34.24663	34.30452	34.3534	34.36118	34.36409	34.34325	34.24765	34.06042	33.92152	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.4269	34.3992	34.36896
5.9N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.15027	35.15016	35.18332	35.23725	35.27449	35.29414	35.29654	35.28844	35.27448	35.27452	35.27631	35.26588	35.24442	35.23563	35.242	35.35704	35.5376	35.59034	35.6082	35.72686	35.81927	35.78096	35.7837	35.8103	35.85224	35.90797	35.98165	36.05623	36.13278	36.18504	36.18813	36.17123	36.13647	36.10296	36.07719	36.05766	36.04193	36.03453	36.02811	36.0145	35.99412	35.96848	35.93615	35.89758	35.85582	35.81008	35.76139	35.71657	35.67563	35.63977	35.61819	35.60303	35.56546	35.48254	35.40667	35.35838	35.30675	35.21489	35.12257	35.00273	34.73442	34.42138	34.29522	34.33458	34.37843	34.39592	34.4644	34.61625	34.76343	34.84147	34.69569	34.32391	34.14621	34.04195	34.00785	34.01658	34.04002	34.06295	34.06569	34.02006	33.95273	33.94065	33.91299	33.76754	33.60846	33.49458	33.42916	33.39643	33.3755	33.37763	33.42993	33.51979	33.54464	33.45226	33.34324	33.31123	33.34995	33.51588	33.58642	33.50878	33.41264	33.44664	33.55952	33.6131	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.03609	34.00706	34.01405	34.03616	34.09919	34.14681	34.1739	34.24226	34.33336	34.37612	34.35052	34.32055	34.30955	34.26543	34.19598	34.18853	34.2151	34.2331	34.25053	34.3091	34.34423	34.34793	34.34706	34.34943	34.33777	34.17632	33.99572	-1.E+10	-1.E+10	-1.E+10	34.50775	34.47628	34.42951	34.39406	34.36637
6.1N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.15239	35.17311	35.22409	35.26461	35.28566	35.29296	35.28933	35.28211	35.28151	35.2795	35.26227	35.24154	35.23818	35.23655	35.33442	35.52879	35.58482	35.57934	35.65303	35.80154	35.83741	35.84512	35.85482	35.88	35.92533	35.99059	36.06211	36.1423	36.19222	36.19321	36.17128	36.13315	36.10292	36.08715	36.0767	36.06658	36.05635	36.0392	36.01381	35.98109	35.94207	35.89754	35.85094	35.80767	35.76628	35.72611	35.69484	35.66639	35.65321	35.63735	35.59944	35.52337	35.4118	35.3269	35.27645	35.22771	35.14009	35.05956	34.92363	34.61742	34.34056	34.26284	34.35065	-1.E+10	34.39975	34.35838	34.49735	34.70061	34.83619	34.80976	34.46035	34.20973	34.08021	34.02126	34.02036	34.04316	34.07763	34.09637	34.06658	33.97375	33.93466	33.92239	33.83051	33.67696	33.53958	33.4584	33.41903	33.39453	33.39122	33.431	33.49344	33.5384	33.52416	33.42776	33.32778	33.28944	33.40636	33.45306	33.33006	33.21246	33.2998	33.53043	33.62736	-1.E+10	-1.E+10	-1.E+10	34.06948	34.02476	34.00866	34.02071	34.03728	34.0734	34.11532	34.15002	34.21438	34.26359	34.34488	34.35604	34.33337	34.32367	34.27899	34.19021	34.17268	34.20269	34.23041	34.25473	34.31179	34.33331	34.33359	34.32599	34.32663	34.33754	34.27142	34.08039	34.09831	-1.E+10	-1.E+10	34.48899	34.45035	34.41236	34.39187	34.36811
6.4N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.15636	35.16689	35.21098	35.25363	35.27755	35.28819	35.28931	35.2858	35.28565	35.27731	35.25464	35.23912	35.24253	35.2382	35.30877	35.51369	35.58108	35.56902	35.59797	35.72907	35.82257	35.87443	35.89802	35.91681	35.95115	36.00419	36.07115	36.15241	36.19855	36.19497	36.16396	36.12726	36.10933	36.10603	36.09996	36.08631	36.06695	36.04008	36.00259	35.95367	35.89942	35.84657	35.80053	35.76322	35.7338	35.7107	35.69479	35.68496	35.67978	35.62639	35.53996	35.42894	35.30521	35.22158	35.17022	35.12477	35.05193	34.98763	34.83792	34.52149	34.29312	34.22091	-1.E+10	-1.E+10	-1.E+10	33.98567	34.20745	34.51607	34.7519	34.82774	34.6473	34.32182	34.14084	34.04934	34.0311	34.04725	34.08428	34.11824	34.11267	34.01266	33.93426	33.92773	33.88048	33.74825	33.59673	33.50025	33.45775	33.4327	33.42674	33.44261	33.44786	33.47232	33.49093	33.45669	33.34874	33.2466	33.29299	33.31086	33.15311	33.04213	33.17834	33.50919	33.63644	-1.E+10	-1.E+10	34.0566	34.0496	34.01471	34.00826	34.01349	34.00948	34.01183	34.01245	34.0216	34.0755	34.14303	34.2689	34.34137	34.34295	34.3336	34.29159	34.18601	34.16221	34.19347	34.22854	34.26033	34.31398	34.32532	34.32036	34.30876	34.30767	34.319	34.31428	34.16659	34.13515	-1.E+10	-1.E+10	34.45637	34.42301	34.40325	34.39319	34.36926
