             VARIABLE : meridional current (m/sec)
             DATA SET : GODAS-MOM OUTPUT
             FILENAME : uv_5day.nc
             FILEPATH : /home/las/datasets/ocean_analysis/NRIG/
             BAD FLAG : -10           
             SUBSET   : 181 by 189 points (LONGITUDE-LATITUDE)
             DEPTH (m): 5
             TIME     : 06-AUG-2016 12:00 JULIAN
  	30E  	30.5E	31E  	31.5E	32E  	32.5E	33E  	33.5E	34E  	34.5E	35E  	35.5E	36E  	36.5E	37E  	37.5E	38E  	38.5E	39E  	39.5E	40E  	40.5E	41E  	41.5E	42E  	42.5E	43E  	43.5E	44E  	44.5E	45E  	45.5E	46E  	46.5E	47E  	47.5E	48E  	48.5E	49E  	49.5E	50E  	50.5E	51E  	51.5E	52E  	52.5E	53E  	53.5E	54E  	54.5E	55E  	55.5E	56E  	56.5E	57E  	57.5E	58E  	58.5E	59E  	59.5E	60E  	60.5E	61E  	61.5E	62E  	62.5E	63E  	63.5E	64E  	64.5E	65E  	65.5E	66E  	66.5E	67E  	67.5E	68E  	68.5E	69E  	69.5E	70E  	70.5E	71E  	71.5E	72E  	72.5E	73E  	73.5E	74E  	74.5E	75E  	75.5E	76E  	76.5E	77E  	77.5E	78E  	78.5E	79E  	79.5E	80E  	80.5E	81E  	81.5E	82E  	82.5E	83E  	83.5E	84E  	84.5E	85E  	85.5E	86E  	86.5E	87E  	87.5E	88E  	88.5E	89E  	89.5E	90E  	90.5E	91E  	91.5E	92E  	92.5E	93E  	93.5E	94E  	94.5E	95E  	95.5E	96E  	96.5E	97E  	97.5E	98E  	98.5E	99E  	99.5E	100E  	100.5E	101E  	101.5E	102E  	102.5E	103E  	103.5E	104E  	104.5E	105E  	105.5E	106E  	106.5E	107E  	107.5E	108E  	108.5E	109E  	109.5E	110E  	110.5E	111E  	111.5E	112E  	112.5E	113E  	113.5E	114E  	114.5E	115E  	115.5E	116E  	116.5E	117E  	117.5E	118E  	118.5E	119E  	119.5E	120E  
16.1N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1056536	0.1922881	0.01172548	-0.06033981	-0.07764149	-0.1106232	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.01420646	0.05068077	0.03209524	0.06239638	0.1611968	0.1764856	0.03793388	-0.1210934	-0.1084608	0.09572171	0.1508117	0.07943929	0.03502875	0.02428673	0.02613614	0.05599448	-0.009913252	-0.07795355	-0.08057147	-0.04841281	-0.02685591	-0.02152774	-0.01405368	0.000989004	-0.01571096	-0.04331519	-0.07336029	-0.1213618	-0.1475333	-0.14144	-0.144003	-0.1375662	-0.1273078	-0.1344591	-0.1327416	-0.116962	-0.1086856	-0.1100623	-0.1246204	-0.09971901	-0.06370597	-0.1258389	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.1154624	0.01694054	-0.1426795	-0.04409541	0.03502465	0.07996424	0.1267193	0.1380127	0.1244294	0.08107498	0.03037974	-0.00612915	-0.004326382	-0.0309075	-0.07487334	-0.1430024	-0.1734434	-0.1688182	-0.1473914	-0.1076493	-0.08236069	-0.03750435	0.02981892	0.0402209	0.04331111	0.07582422	-10	-10	-10	-10	0.03896063	0.02122511	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.06971297	-0.1056081	0.05273885	0.1073691	0.06938545	0.001586115	-0.02001057	0.002659274	0.06397551	0.1059865	0.06445053	-0.008452147	-0.0196278	0.07950195	0.136957	0.1133953	0.05647394	-0.008609713	-0.02246833	0.002606184	0.0282198	0.03247948	0.003840049	-10
16.5N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1888929	0.1587005	-0.07176232	-0.06828719	-0.07309669	-0.09042728	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.02824568	0.01023964	0.009461176	0.1157362	0.1441713	0.1142718	0.02754323	-0.09558111	-0.03238021	0.03046534	0.03003869	0.05366497	0.04873766	0.04867574	0.03566255	-0.03136744	-0.08073755	-0.07471058	-0.03997755	-0.02106907	-0.0152508	-0.005034011	0.006076821	-0.01108193	-0.03279099	-0.0694286	-0.1246344	-0.1562873	-0.1499601	-0.1435193	-0.1429081	-0.1317075	-0.1369355	-0.1304789	-0.1138886	-0.1130188	-0.1129627	-0.1337053	-0.08524318	-0.04475491	-0.1128037	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.0916159	-0.1070249	-0.003995514	0.002649578	0.06737699	0.1477359	0.1536541	0.1240644	0.05941372	0.02061111	0.001158955	-0.0109466	-0.06473733	-0.147364	-0.1844986	-0.1682502	-0.1436536	-0.105178	-0.0760448	-0.03487156	0.03204953	0.05926741	0.07803814	0.07233098	-10	-10	-10	-10	-10	0.03233579	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.03052734	-0.09918533	-0.01803329	0.1375827	0.1082322	0.01177573	-0.06134038	-0.06380002	-0.01091285	0.04351261	0.09130139	0.07444078	-0.0144336	-0.02193147	0.08342521	0.1639436	0.1559785	0.08680803	0.01538692	-0.01623066	0.002215702	0.02300823	0.03009577	0.0009634317	-10
16.8N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.2068234	0.1294717	-0.08984939	-0.06089461	-0.06694291	-0.07264076	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.05919642	0.03888594	0.2355537	0.157208	0.0401023	-0.09799425	-0.07256564	-0.02541188	0.04803374	0.06774069	0.04859636	0.01898049	-0.04619468	-0.08402267	-0.07202201	-0.04435626	-0.0194957	-0.02094347	0.002537549	0.008688344	-0.01360751	-0.03511484	-0.06132743	-0.1126369	-0.1581274	-0.15516	-0.1433453	-0.1445851	-0.131133	-0.1366552	-0.1308879	-0.116489	-0.1102337	-0.115715	-0.1278081	-0.08908545	-0.04297469	-0.1101028	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.09896663	-0.04912973	-0.08644555	-0.03478954	0.1026712	0.1680003	0.1536819	0.09678321	0.03827838	0.01543306	0.005268739	-0.04233283	-0.1355619	-0.1796045	-0.1599729	-0.1337351	-0.09826036	-0.07061024	-0.02573712	0.03051285	0.06619316	0.07430676	0.09752243	-10	-10	-10	-10	-10	0.0272605	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.0587243	-0.06795029	0.05327403	0.1765321	0.1340242	-0.02515581	-0.1178279	-0.1155009	-0.0197486	0.01972111	0.07094327	0.06249968	-0.025201	-0.02422964	0.07623645	0.1713816	0.1736567	0.1121584	0.03641355	-0.003912594	0.004529455	0.02602822	0.03263535	0.002559736	-10
17.2N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.2413574	0.05053302	-0.07152059	-0.06520509	-0.06883957	-0.05196635	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1206168	0.3314331	0.1364433	-0.02237862	-0.05648537	-0.04280888	0.05637241	0.08840158	0.06203857	-0.005839074	-0.06495807	-0.09854658	-0.08472481	-0.05313255	-0.02523138	-0.01606973	-0.00313773	0.01041858	-0.01675972	-0.04169007	-0.05997653	-0.1020911	-0.1478808	-0.1521291	-0.1387927	-0.1342081	-0.129664	-0.1310653	-0.132841	-0.123326	-0.1182733	-0.1141476	-0.1239342	-0.07036051	-0.0781978	-0.09018219	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.07274795	-0.04836871	-0.1862426	-0.14329	0.009505996	0.1391267	0.1761069	0.1256438	0.06656219	0.02935229	0.01366875	-0.03122749	-0.1101897	-0.1510648	-0.1509631	-0.1150172	-0.09293858	-0.05968485	-0.01776935	0.04060936	0.05569513	0.06408682	0.1097039	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.02314658	-0.01825613	-0.06098995	0.07281689	0.1589454	0.1396747	0.0000510373	-0.1563141	-0.1374334	-0.03954849	-0.005442219	0.05237988	0.02807249	-0.03603406	-0.03094313	0.06310821	0.1620776	0.1711797	0.1208004	0.04995597	0.007804152	0.006308319	0.03067307	0.03277518	0.003568146	-10
17.5N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.08981017	0.2641364	-0.04837509	-0.0835216	-0.07886289	-0.05576972	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.354989	0.1507951	0.05404142	0.02363715	-0.002962806	0.0704774	0.118434	0.07151613	-0.03228633	-0.09298045	-0.1171814	-0.0951627	-0.06858101	-0.03599185	-0.0125858	-0.007736439	0.003589359	-0.01395819	-0.03934281	-0.06135347	-0.09187819	-0.1311565	-0.1404023	-0.130986	-0.1370611	-0.1259399	-0.126453	-0.1316066	-0.1326997	-0.1222156	-0.1147078	-0.1175617	-0.0719917	-0.09965259	-0.08588293	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.2215012	-0.2105511	-0.1161438	0.06997165	0.1532825	0.1303903	0.08137238	0.03404062	0.01086734	-0.02990642	-0.07309956	-0.1148736	-0.1148253	-0.09793191	-0.0760432	-0.05457908	-0.006392444	0.04373833	0.05004155	0.06489254	0.1279171	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.03953933	0.01152922	0.0003777773	-0.04307685	0.02008694	0.1269501	0.1146738	0.06974589	-0.09385098	-0.1541272	-0.0441539	-0.03216757	0.008946757	0.006642006	-0.05742891	-0.04555009	0.04475874	0.1372062	0.1554533	0.1157059	0.05942411	0.02071222	0.01508256	0.03592254	0.03784113	0.005389874	-10
17.9N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.2388964	0.1931373	-0.1411772	-0.1237022	-0.07793941	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.2501208	0.06131192	0.06918959	0.06758681	0.07408476	0.1185625	0.0535345	-0.05246485	-0.1156883	-0.1146666	-0.09533279	-0.08596571	-0.05271485	-0.01622849	-0.007388393	-0.005847453	-0.00892361	-0.02901987	-0.0488141	-0.08030511	-0.1132908	-0.1237524	-0.136063	-0.1398754	-0.1334373	-0.123941	-0.1350871	-0.1346682	-0.1116206	-0.1143747	-0.09342243	-0.08929605	-0.1028945	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.1006468	-0.2500378	-0.2308426	-0.02999774	0.07743341	0.09248476	0.05791891	0.0247771	-0.006083899	-0.02210929	-0.05090442	-0.06972253	-0.07528284	-0.06340482	-0.05239701	-0.03768487	0.008112788	0.04728664	0.04841761	0.0499929	0.1308481	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.02277632	0.0366727	-0.006113882	-0.08568572	-0.01841963	0.07826617	0.1209534	0.1837677	0.06408355	-0.1044264	-0.04479984	-0.05096333	-0.05104725	-0.01334741	-0.08298931	-0.04667776	0.01154216	0.1059693	0.1239919	0.09680931	0.05552129	0.02984453	0.02465338	0.03955998	0.04025074	0.01428292	-10
18.3N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.3877027	0.05967537	-0.2475362	-0.1908632	-0.031277	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.07381023	0.1083175	0.1044983	0.06888792	0.08006928	0.008676169	-0.07672666	-0.1280517	-0.101712	-0.09251213	-0.09157082	-0.06821607	-0.0182757	-0.008527615	-0.01238961	-0.004540928	-0.01191439	-0.0286138	-0.06824338	-0.0965572	-0.1197108	-0.1338785	-0.1431386	-0.1346867	-0.1358502	-0.1353479	-0.1208492	-0.1061574	-0.08991526	-0.08272634	-0.07948431	-0.08717062	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.1500617	-0.3179597	-0.126182	-0.006108214	0.005234315	0.009297711	-0.00887973	-0.01884236	-0.0184589	-0.02221739	-0.03793674	-0.04168715	-0.03009358	-0.01922894	-0.01138518	0.02590545	0.04672101	0.04316793	0.02909968	0.1123112	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.02006931	0.0241969	-0.04244655	-0.104609	-10	-10	0.07859024	0.1304051	0.3568487	0.02363072	-0.01444498	-0.05192779	-0.1157961	-0.03859349	-0.1000778	-0.04477629	-0.02429882	0.05288677	0.08075919	0.06850965	0.04998294	0.04269625	0.03626253	0.04139498	0.03456102	0.02467368	-10
18.6N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.06519383	0.3837052	-0.08258282	-0.3022828	-0.1720626	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.03231849	0.1784597	0.08057133	0.05417735	0.0418038	-0.02564258	-0.101808	-0.1225664	-0.09163189	-0.08211368	-0.103276	-0.07746851	-0.02266078	-0.00841991	-0.01335842	-0.006571578	0.005677693	-0.01388874	-0.05060832	-0.0953663	-0.120519	-0.1295741	-0.1385263	-0.13559	-0.1378572	-0.1316047	-0.1224809	-0.08906949	-0.07988154	-0.05748913	-0.05624995	-0.09211235	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.3073507	-0.1471695	-0.1075784	-0.1201383	-0.06241958	-0.04008297	-0.02483501	-0.01141303	0.0009397803	-0.01627828	-0.009073716	-0.007170359	0.006559386	0.01970773	0.03921552	0.07130449	0.03933902	0.03961049	0.05666687	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.0811158	-0.007648147	0.06046426	0.003914801	-0.08431835	-10	-10	-10	-10	-10	0.5887628	0.2041908	0.01829444	-0.01491587	-0.1622064	-0.0572855	-0.1280665	-0.03555736	-0.06225587	-0.008671754	0.02429603	0.03311186	0.0470592	0.05056139	0.04549168	0.03882345	0.00739288	0.05071485	-10
19N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.09302351	0.1531346	0.3276092	-0.07748832	-0.316203	-0.08954123	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1519677	0.01929696	0.02153854	-0.04151783	-0.113583	-0.1139874	-0.08003295	-0.0792285	-0.114526	-0.07576399	-0.02136373	0.001186857	-0.01308653	-0.01328141	0.003607576	-0.00872203	-0.05501506	-0.09357547	-0.1208041	-0.1243991	-0.1284324	-0.1390171	-0.1226043	-0.1365793	-0.1305345	-0.07332371	-0.06999362	-0.03884017	-0.04575584	-0.1050219	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.09169471	-0.1789229	-0.1282424	-0.2833701	-0.1308601	-0.0590798	-0.04354636	-0.01636269	-0.005647441	0.0009084188	0.0001879385	0.02245546	0.03078918	0.03342669	0.06708397	0.06982001	0.08294269	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.1151064	0.02422528	0.05134157	-0.02704432	-0.02759351	-10	-10	-10	-10	-10	0.5987539	0.3673591	0.04994943	0.0208876	-0.1314195	-0.06360291	-0.1287012	-0.05270177	-0.08172692	-0.0739453	-0.03445901	0.0003696305	0.03910181	0.05782682	0.0539128	0.02558183	-0.01871167	0.0335601	-0.06143181
19.4N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.1490653	0.08696192	0.2742908	-0.03345962	-0.2219896	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.09512068	0.02587784	0.02595967	-0.05831774	-0.1169937	-0.1114603	-0.08489806	-0.09042878	-0.1055268	-0.06373135	0.0001924407	0.005968408	-0.007910301	-0.02566971	-0.01448528	-0.02677738	-0.06464043	-0.09252533	-0.1174685	-0.1253238	-0.1264473	-0.1254542	-0.1255589	-0.1313002	-0.1171429	-0.09497231	-0.05423297	-0.04329976	-0.03918586	-0.07988985	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.07691518	-0.09115222	-0.3759108	-0.1913524	-0.07726433	-0.05469109	-0.03834179	-0.02494538	-0.01531429	-0.0008762043	0.03291024	0.04826812	0.05140487	0.05855266	0.07168037	0.08354017	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.05452282	-0.00141285	0.01970799	-0.0407222	-0.009116296	-10	-10	-10	-10	-10	0.6164964	0.4066514	0.1447174	0.01315984	-0.05153515	-0.06512648	-0.09873112	-0.04526244	-0.08814571	-0.1339191	-0.0750003	-0.03533483	0.01550743	0.05966663	0.05168682	0.0240129	-0.04187379	-0.01641027	-0.0558656
19.8N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.03460443	-0.05722768	-0.040753	0.1435639	-0.007570955	-0.09062999	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.03913631	0.06780688	0.06475014	-0.09553317	-0.1057701	-0.108445	-0.09692929	-0.08705101	-0.09300181	-0.04054838	0.004856541	0.002173672	-0.0176367	-0.03442597	-0.03650284	-0.04736593	-0.06199818	-0.0877795	-0.1070637	-0.1204688	-0.121492	-0.1204253	-0.1184866	-0.1587331	-0.1169412	-0.1034663	-0.06405978	-0.04028519	-0.02773713	-0.0326413	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.2521439	-0.3895994	-0.06985829	-0.07439094	-0.04492389	-0.04912914	-0.02111244	-0.003853149	0.03560019	0.04537912	0.04342288	0.07499902	0.0938517	0.05501936	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.02397363	0.01714064	-0.01746251	-0.01134176	0.0491354	-0.07697222	-10	-10	-10	0.5435282	0.4429295	0.1967715	0.06498326	-0.01926307	-0.028659	-0.05367113	-0.01081106	-0.04320005	-0.1645334	-0.09597972	-0.06765122	-0.02383575	0.02310062	0.06684911	0.03148356	-0.04538567	-0.02336605	-0.02816327
20.2N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.04905996	0.02182771	-0.07155504	0.05246913	-0.04423803	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.01672132	0.1504558	0.06722504	-0.09362658	-0.08690388	-0.09934663	-0.1006761	-0.08064868	-0.07592911	-0.04547968	-0.008010683	-0.01656556	-0.03059601	-0.04917006	-0.04854861	-0.05049633	-0.05936565	-0.07134362	-0.09794545	-0.1055062	-0.1178941	-0.1161956	-0.1125663	-0.1994408	-0.1251833	-0.09636261	-0.07223939	-0.03140984	0.003959651	0.0007363931	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.5440254	-0.1029854	-0.09043617	-0.05130872	-0.06160399	-0.01058075	-0.00361006	0.06744364	0.04415294	0.05644623	0.1389378	0.0923462	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.00613926	0.01715381	0.03457795	0.03549753	-0.1071393	-0.06924749	-10	-10	0.4248362	0.4199657	0.2569738	0.1179895	0.02040309	-0.01198555	0.005107264	0.02281335	0.04126956	-0.08109707	-0.1267662	-0.06141372	-0.08033656	-0.02647137	0.05867165	0.04974151	-0.03149862	-0.01619267	0.01626025
20.6N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1085852	0.002776304	-0.06430373	-0.0003778996	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1177221	-0.05331647	-0.04679537	-0.07538017	-0.08945028	-0.09734834	-0.08447789	-0.05958868	-0.03418748	-0.04315902	-0.04660925	-0.05422023	-0.0506377	-0.04577751	-0.04780385	-0.05832531	-0.08110709	-0.09956267	-0.0927579	-0.1188441	-0.1256693	-0.1867743	-0.1174808	-0.08443408	-0.05120468	-0.033358	-0.03507279	0.03926565	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.3090885	-0.207754	-0.09504058	-0.07995284	-0.02607564	-0.04403438	0.05203258	0.06243293	0.1273363	0.06386486	0.2079297	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.01330384	0.02411728	0.04698645	0.01895898	-0.02586754	-0.1252074	-10	-10	0.2563272	0.3531509	0.2478672	0.1907385	0.02999276	0.02249154	0.03005696	0.05956931	0.1508135	0.07359834	-0.04897555	-0.08559949	-0.06030795	-0.09114322	0.02333376	0.0517118	-0.01463712	-0.02000663	0.04315286
21.1N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1405478	-0.03154101	-0.09614021	-0.009269604	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.03294539	0.06048658	-0.01385208	-0.0176944	-0.07972763	-0.115816	-0.1120256	-0.08035137	-0.06968849	-0.06069592	-0.05655539	-0.05093023	-0.05611247	-0.04576427	-0.05551653	-0.05940572	-0.07199224	-0.07785606	-0.08544824	-0.1197097	-0.1560374	-0.1370426	-10	-10	-10	-10	-0.04672309	0.03686773	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.09603264	-0.09665558	-0.2491319	-0.02076625	-0.05699138	-0.03292357	0.03006956	0.04573282	0.1190283	0.1628513	0.1327868	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.01667172	-0.02605895	0.01693982	-0.06296185	-10	-10	0.07218948	0.156257	0.2156034	0.1603575	0.01977476	0.0403428	0.03722922	0.101032	0.1453597	0.2599218	0.1274054	-0.05040966	-0.02125015	-0.06680343	-0.05143269	0.0306281	-0.01168835	-0.01224027	0.04047982
21.5N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1243936	-0.07336749	-0.1038281	-0.04334242	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.07818772	0.05560725	-0.03843368	-0.1269041	-0.1358316	-0.1117496	-0.08452263	-0.08226951	-0.05795781	-0.06406529	-0.05402581	-0.05450283	-0.05640903	-0.06403727	-0.06438621	-0.06664626	-0.09944018	-0.1337497	-0.1363455	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.162179	-0.01962372	-0.0228148	-0.04278235	0.01880389	-0.008151246	-0.0195762	0.2288004	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1263669	0.04418646	-0.01182871	0.01191665	0.084376	0.1063816	0.06907416	0.3335991	0.2595443	0.1288848	-0.02391977	0.06762075	-0.02271338	-0.0154624	0.00003890348	-0.01411806	0.02011132
